listing_id,id,date,reviewer_id,reviewer_name,comments;;;
"9419,189738308,2017-09-02,44952899,Hannah And Adam,""This place is incredible! Georgetown is a neat, artsy neighborhood, and there's a bus stop right across the street. Rick and Angielena were friendly and helpful. Our stay was quiet and warm. We definitely want to stay here again!""";;;
"9419,198848410,2017-09-30,72964003,Colette,""Georgetown was a lovely place to stay while my boyfriend and I looked for work in the city. It was close enough to be convenient and far enough from the hustle and bustle. The building itself was very cute and close to great breweries and restaurants. It did get loud with coffee shop events below and planes flying by but that didn't bother us and we were prepared for it. I loved that we were able to see the Art Attack and Italian festival while we stayed there too. Angeilena was a great hostess, providing everything we needed and was always a joy to chat with. Definitely recommend!""";;;
9419,200838944,2017-10-06,7448809,Kirk,I really enjoyed my week in Georgetown. Angielena was very helpful and I loved the building. It was great to be close to so many great bars and restaurants. I was able to take the 124 bus to downtown every day for work.;;;
"9419,206502802,2017-10-25,122170331,Gerald,""I really had a great stay. I have stayed here before in other rooms. This one is cool because it has a second room with a small refrigerator and microwave. Just a cool place to stay, always clean and always special. <br/>The bars, restaurants, and coffee shop that are right there in walking distance are fun! One nearby had vegan and vegetarian dishes. <br/>There is an Asian market within a short walk, along with a Starbucks, and a Thai restaurant. <br/>""";;;
9419,212407008,2017-11-17,14929285,Gil,Angielena’s space is a special place and it’s in the heart of Georgetown. She is also very communicative and makes you feel very welcomed.;;;
"9419,218586918,2017-12-13,122170331,Gerald,""I was upgraded to the Classy Brick Room. I have stayed at a few of Angielena’s rooms, this was my favorite so far. <br/>The room is large and spacious. It has a refrigerator, microwave, hot water maker, a couch, table, and great art. <br/>Located close to the shared kitchen, and bathroom. <br/>If you are seeking a great produce market is a short Uber ride:<br/>MacPherson’s Fruit and Produce<br/>4500 15th Ave S, <br/>Seattle, WA 98108<br/>206-762-0115<br/>Anyway, I was working and I cooked meals each day to take with me. All was good. <br/>I will stay here every time I visit.<br/>""";;;
9419,233227957,2018-02-08,122170331,Gerald,This is the best place in Georgetown to stay at. Sweet place with history;;;
"9419,255501985,2018-04-20,122170331,Gerald,""If you plan to stay in Georgetown, Seattle then you owe it to yourself to experience this amazing place. <br/>I have been coming out here over the past year and every time I can, I stay here.""";;;
9419,259290530,2018-04-30,51941216,Dana,Angielena was very communicative and offered more than enough help and suggestions for the neighbourhood.;;;
"9419,268370927,2018-05-24,140149679,Abigail,""Loved my stay! Although, I never ran into Angielena, she was an awesome host. Always responded back quickly, which made everything so much easier. Great location if you want quick access to downtown Seattle and also a place that has its own uniqueness. I’d recommend It to any solo travel...or anyone in general!""";;;
9419,282222949,2018-06-26,25820492,Marisol,Angie Lena’s place was super cute and got more than I had expected! If I do return to Seattle this is a place I would love to stay again. I liked the fact that the bus stop was right outside and direct to the city it would take you.;;;
"9419,288780040,2018-07-10,151678140,Amanda,""Angielena’s place was the perfect space for my trip to Seattle with my best friend. Angielena and Rick we’re both very welcoming and friendly. They helped us find cool things to see and<br/>How to tackle public transit. The room we stayed in was very clean and the bed was super comfy. The best part about the space is the shower with 8 shower heads, the best place to relax after a long day of walking the many hills of Seattle’s down town. Having a full kitchen was also very useful! If I ever come back to Seattle I will definitely try to stay with Angielena again!""";;;
"9419,291328286,2018-07-15,192582088,Stephen,""Angielena is an awesome host. The historical building was covered in amazing art as well. Great location. Right in the middle of the Georgetown arts district. Great food, drinks, music, and art. The bus took us downtown Seattle within 15 min as well. Great stay great location. We'll be coming back in the future.""";;;
9419,293167169,2018-07-19,16178452,Trevor,The Georgetown neighborhood is very attractive and nice for walking around summer evenings. Angielena was a great communicator and made me feel welcome.;;;
"9419,294228311,2018-07-21,49109508,Bridget,""Angielena was very sweet and accommodating despite some issues we had to sort out before arriving. I also can't say enough good things about this listing! The neighborhood is really cool. Lots of eclectic restaurants and bars just a few steps away. Parking was a little difficult at first bc the lot is shared with the bar downstairs and we came around happy hour. The bed is extremely comfortable!! The shower is huge and gorgeous. The atmosphere of the place is lovely, it features lots of great art work! We had a little air conditioning and fan in the room which was appreciated. Theres a back deck where you can chill and watch the planes go by. We really enjoyed our time here! Thanks for having us!""";;;
